nconst,primaryName
nm0841647,John Swanbeck
nm0842339,Doug Sweetland
nm0842523,Robin Swicord
nm0842582,David Swift
nm0843281,Abe Sylvia
nm0843640,István Szabó
nm0844301,Julian Harris
nm0844358,Jeannot Szwarc
nm0844896,Eduardo Sánchez
nm0846092,Kamal Tabrizi
nm0847223,Isao Takahata
nm0847314,Iwao Takamoto
nm0847690,Yôjirô Takita
nm0847749,Tibor Takács
nm0847859,David E. Talbert
nm0848234,Richard Talmadge
nm0848414,Lee Tamahori
nm0849164,Loveleen Tandan
nm0849474,Senkichi Taniguchi
nm0849786,Danis Tanovic
nm0850516,Mark Tarlov
nm0850601,Béla Tarr
nm0850733,Genndy Tartakovsky
nm0851281,Patrick Tatopoulos
nm0851724,Bertrand Tavernier
nm0851930,Alan Taylor
nm0852279,Don Taylor
nm0852363,Finn Taylor
nm0853130,Sam Taylor
nm0853238,Tate Taylor
nm0853374,Sam Taylor-Johnson
nm0853380,Julie Taymor
nm0853546,Lewis Teague
nm0854418,Teller
nm0854697,Julien Temple
nm0855035,Andy Tennant
nm0855107,Kevin Tenney
nm0855300,Jonathan Teplitzky
nm0855681,Béla Ternovszky
nm0855843,Jessy Terrero
nm0856124,Eddy Terstall
nm0856267,Hiroshi Teshigahara
nm0856524,Camillo Teti
nm0858525,Betty Thomas
nm0858680,Daniela Thomas
nm0858686,Dave Thomas
nm0859432,Rob Thomas
nm0859499,Scott Thomas
nm0859877,Barnaby Thompson
nm0861703,Richard Thorpe
nm0861826,Peter Thorwarth
nm0862211,Michael Thurmeier
nm0862605,Kartal Tibet
nm0862911,Greg Tiernan
nm0863254,Eric Till
nm0863387,George Tillman Jr.
nm0863622,Bruce Timm
nm0864468,Stacy Title
nm0864775,Johnnie To
nm0864812,James Toback
nm0865918,Éric Toledano
nm0866132,Michael Tollin
nm0867127,Mark Tonderai
nm0867262,Stanley Tong
nm0868153,Giuseppe Tornatore
nm0868219,Guillermo del Toro
nm0868643,Fina Torres
nm0868650,Gabe Torres
nm0869664,Jacques Tourneur
nm0870186,Robert Townsend
nm0870204,Stuart Townsend
nm0870469,Dan Trachtenberg
nm0870841,Anh Hung Tran
nm0871086,Pablo Trapero
nm0871188,Andrew Traucki
nm0871428,Pete Travis
nm0871860,Jeff Tremaine
nm0872045,Steve Trenbirth
nm0873385,Massimo Troisi
nm0873779,Gary Trousdale
nm0874096,Fernando Trueba
nm0874308,Dalton Trumbo
nm0874320,Douglas Trumbull
nm0874676,Eric Tsang
nm0875056,Aristomenis Tsirbas
nm0875354,Shin'ya Tsukamoto
nm0875453,Kazuya Tsurumaki
nm0875468,Norio Tsuruta
nm0875793,Anand Tucker
nm0876227,Richard Tuggle
nm0877078,Yavuz Turgul
nm0877366,Alex Turner
nm0878338,Frank Tuttle
nm0878638,David Twohy
nm0878756,Tom Tykwer
nm0878763,Morten Tyldum
nm0879853,Albert Uderzo
nm0880618,Edgar G. Ulmer
nm0881038,Ron Underwood
nm0881279,Lee Unkrich
nm0882203,Zaza Urushadze
nm0882330,Kinka Usher
nm0883609,Luis Valdez
nm0884547,Tonino Valerii
nm0884659,Eric Valette
nm0885249,Jean-Marc Vallée
nm0886754,W.S. Van Dyke
nm0886976,Felix van Groeningen
nm0887174,Buddy Van Horn
nm0887351,Pino Van Lamsweerde
nm0887452,Erik Van Looy
nm0888743,James Vanderbilt
nm0889513,Agnès Varda
nm0889522,Nia Vardalos
nm0889943,Ömer Vargi
nm0890060,Ram Gopal Varma
nm0890565,Dmitriy Vasilev
nm0890923,Bruno Vatin
nm0891114,Tom Vaughan
nm0891216,Matthew Vaughn
nm0891554,Francis Veber
nm0893473,Malcolm Venville
nm0893659,Gore Verbinski
nm0894207,Simon Verhoeven
nm0895048,Dziga Vertov
nm0895917,Mark Vicente
nm0896533,Charles Vidor
nm0896542,King Vidor
nm0897118,Jean Vigo
nm0898288,Denis Villeneuve
nm0899121,Thomas Vinterberg
nm0899329,Norton Virgien
nm0899364,Clement Virgo
nm0899501,Paolo Virzì
nm0899581,Luchino Visconti
nm0900078,Adrian Vitoria
nm0900251,Miguel Ángel Vivas
nm0902290,Katja von Garnier
nm0902939,Daisy von Scherler Mayer
nm0903049,Josef von Sternberg
nm0903137,Margarethe von Trotta
nm0903423,Neeraj Vora
nm0903474,Václav Vorlícek
nm0905152,Lilly Wachowski
nm0905154,Lana Wachowski
nm0905579,Michael Wadleigh
nm0905592,Jeff Wadlow
nm0905729,George Waggner
nm0906476,David Wain
nm0906548,Rupert Wainwright
nm0906667,Andrzej Wajda
nm0906901,Chris Walas
nm0907697,Dorian Walker
nm0908824,Randall Wallace
nm0908890,Tommy Lee Wallace
nm0909026,Anthony Waller
nm0909532,Aisling Walsh
nm0909547,Baillie Walsh
nm0909825,Raoul Walsh
nm0910199,Charles Walters
nm0910510,Fred Walton
nm0910905,Harvey Wang
nm0911061,Wayne Wang
nm0911334,Matthew Warchus
nm0911486,David S. Ward
nm0911910,Vincent Ward
nm0912224,Régis Wargnier
nm0912334,Alex van Warmerdam
nm0912849,Harold P. Warren
nm0913860,Shin'ichirô Watanabe
nm0914058,Daniel Waters
nm0914132,Mark Waters
nm0914471,Pierre Watrin
nm0915304,Scott Waugh
nm0915838,David Weaver
nm0916424,Peter Webber
nm0916977,Nicholas Webster
nm0917188,Chris Wedge
nm0917405,Apichatpong Weerasethakul
nm0917992,Paul Weiland
nm0918078,Daryl Wein
nm0918326,Hans Weingartner
nm0918873,Sam Weisman
nm0919154,Robert K. Weiss
nm0919363,Chris Weitz
nm0919369,Paul Weitz
nm0919514,Bo Welch
nm0920074,William A. Wellman
nm0920108,Audrey Wells
nm0920227,Gren Wells
nm0920274,John Wells
nm0920425,Simon Wells
nm0922115,Jake West
nm0922346,Simon West
nm0922724,Jennifer Westfeldt
nm0922903,Wash Westmoreland
nm0923330,Tanya Wexler
nm0923736,Joss Whedon
nm0923738,Zack Whedon
nm0923768,Anne Wheeler
nm0924065,Tim Whelan
nm0924266,Harold Whitaker
nm0925234,Mike White
nm0925482,Stiles White
nm0925870,John Whitesell
nm0926211,Preston A. Whitmore II
nm0926919,Bernhard Wicki
nm0927074,Gregory Widen
nm0927296,Ken Wiederhorn
nm0927468,Robert Wiene
nm0927952,Olaf Wijnants
nm0928208,Fred M. Wilcox
nm0928832,Ethan Wiley
nm0929317,Toby Wilkins
nm0930261,Chris Williams
nm0930782,Hype Williams
nm0931095,Tod Williams
nm0931251,Mark Williams
nm0931285,Matt Williams
nm0931727,Steve 'Spaz' Williams
nm0932078,Kevin Williamson
nm0932302,Dave Willis
nm0933471,Gregory Wilson
nm0933505,Hugh Wilson
nm0934483,Kurt Wimmer
nm0934578,Simon Wincer
nm0934684,Kathrine Windfeld
nm0934863,Harry Winer
nm0934864,Jason Winer
nm0935095,Gary Winick
nm0935382,Michael Winner
nm0935644,Stan Winston
nm0935664,Alex Winter
nm0935863,Michael Winterbottom
nm0936374,Kirk Wise
nm0936404,Robert Wise
nm0936482,Len Wiseman
nm0936838,Alexander Witt
nm0937216,Joanna Wizmur
nm0937306,Bille Woodruff
nm0937748,Fred Wolf
nm0938045,George C. Wolfe
nm0938645,Wallace Wolodarsky
nm0939128,James Wong
nm0939147,Jing Wong
nm0939182,Kar-Wai Wong
nm0939202,Kirk Wong
nm0939540,Andrés Wood
nm0939992,Sam Wood
nm0940774,Rowan Woods
nm0940790,Skip Woods
nm0941811,Sönke Wortmann
nm0942367,Edgar Wright
nm0942408,Geoffrey Wright
nm0942504,Joe Wright
nm0942687,Norman Wright
nm0943758,William Wyler
nm0944892,Kevin Yagher
nm0945026,Boaz Yakin
nm0945282,Yôji Yamada
nm0945369,Yûdai Yamaguchi
nm0945674,Shigeyasu Yamauchi
nm0945724,Takashi Yamazaki
nm0945981,Edward Yang
nm0946327,Mennan Yapo
nm0946521,David Yarovesky
nm0946734,David Yates
nm0946811,Peter Yates
nm0946875,Herman Yau
nm0947087,Hoyt Yeatman
nm0947105,Irvin S. Yeaworth Jr.
nm0947998,Atif Yilmaz
nm0948000,Cem Yilmaz
nm0948145,Wai-Man Yip
nm0948159,Wilson Yip
nm0948488,Hiromasa Yonebayashi
nm0949597,Harold Young
nm0950000,Robert Young
nm0950109,Terence Young
nm0950226,Ben Younger
nm0950553,Ronny Yu
nm0950759,Woo-Ping Yuen
nm0950775,Jennifer Yuh Nelson
nm0950819,James Yukich
nm0951197,Kunihiko Yuyama
nm0951206,Brian Yuzna
nm0951698,Justin Zackham
nm0951975,S. Craig Zahler
nm0952077,Dervis Zaim
nm0952360,Jerry Zaks
nm0953123,Darryl F. Zanuck
nm0953392,Meir Zarchi
nm0953511,Travis Zariwny
nm0954437,Ariel Zeitoun
nm0954655,David Zellner
nm0954848,Bo Zenga
nm0955443,Yimou Zhang
nm0955974,Stuart Zicherman
nm0956022,Claude Zidi
nm0956052,Howard Zieff
nm0956537,Ralph Ziman
nm0957197,Craig Zisk
nm0957263,Joseph Zito
nm0957505,Craig Zobel
nm0957772,Rob Zombie
nm0957797,Dick Zondag
nm0957798,Ralph Zondag
nm0958387,Jerry Zucker
nm0958558,Andrzej Zulawski
nm0958969,Harald Zwart
nm0959020,Charlotte Zwerin
nm0959034,Joel Zwick
nm0959062,Terry Zwigoff
nm0959255,Christian Zübert
nm0959774,Jonas Åkerlund
nm0960028,Katsuhiro Ôtomo
nm0962729,Brian Taylor
nm0962849,Maggie Carey
nm0970447,Conrad Vernon
nm0970606,Cody Cameron
nm0971239,Simon J. Smith
nm0972104,Peter Sattler
nm0973105,Tono Errando
nm0973475,Javier Mariscal
nm0975026,Nicole Kassell
nm0989941,Shintaro Shimosawa
nm0992370,Wayne Blair
nm0994254,Shona Auerbach
nm0994310,Ben Gluck
nm0994538,Joseph Kahn
nm0995691,Jonah Markowitz
nm0997291,Justin Kurzel
nm0998110,Daniel Sánchez Arévalo
nm0998551,John Sanford
nm0998825,Jeffrey Blitz
nm0999415,Jay Lee
nm1000113,Etan Cohen
nm1000159,George Butler
nm1000987,Tayfun Güneyer
nm1001345,Mohan Raja
nm1002424,Michael Dougherty
nm1002694,Joe Fria
nm1009277,Dax Shepard
nm1009775,Greg Marcks
nm10118100,Ljubomir Stefanov
nm1011835,Kelly Nyks
nm1012102,Motonori Sakakibara
nm1012385,Roar Uthaug
nm1012501,Rupert Wyatt
nm1013671,Lucy Walker
nm1016096,Steven Foster
nm1016333,David Farr
nm1016428,James Marsh
nm1016687,Laurent Tirard
nm1017958,Evgeny Afineevsky
nm1018426,Gonzalo López-Gallego
nm1018493,Rakeysh Omprakash Mehra
nm1019493,Kevin Donovan
nm1020749,Lauren Lazin
nm1020835,Joe Penna
nm1022334,Hatsuki Tsuji
nm1022455,Benh Zeitlin
nm1023919,Ramin Bahrani
nm1024677,John Krasinski
nm1025280,Anubhav Sinha
nm1026530,Jonathan Ford
nm1026778,Brad Furman
nm1026883,Gavin Wiesen
nm1027719,Farhan Akhtar
nm1027986,Julian Barratt
nm1030373,Reema Kagti
nm1030706,Jae-young Kwak
nm1031246,Lucky McKee
nm1031639,Cedric Nicolas-Troyan
nm1031708,Mikkel Nørgaard
nm1032521,Lorene Scafaria
nm1032754,Chris Sivertson
nm1032759,Barry Skolnick
nm1033087,Ten Shimoyama
nm1033517,Ariel Vromen
nm1033683,Agnieszka Wojtowicz-Vosloo
nm1036527,Francesca Gregorini
nm1037221,Sergio G. Sánchez
nm1038286,Jonathan Sobol
nm1041597,Morgan Spurlock
nm1042371,Michael Greenspan
nm1042372,Robert Heath
nm1044494,David Hollander
nm1045865,John Krokidas
nm1047532,Brian Kirk
nm1048560,Marcus Raboy
nm1049433,Lenny Abrahamson
nm1051221,Katie Aselton
nm1052162,Bryan Bertino
nm1052791,Pascal Laugier
nm1052960,Priyamvada Narayanan
nm1053371,Duncan Tucker
nm1053530,Tom Ford
nm1055105,Madhur Bhandarkar
nm1056677,Shinji Takagi
nm1058247,Goran Dukic
nm1059740,Parkpoom Wongpoom
nm1060010,Stuart Murdoch
nm1060915,Alex Holdridge
nm1060986,Luis Prieto
nm1061623,Philippe Claudel
nm1061993,Christoffer Boe
nm1062080,Saket Chaudhary
nm1063072,Abbas Tyrewala
nm1064048,Nikolaj Arcel
nm1065402,Sanaa Hamri
nm1065588,João Jardim
nm1066482,Vinay Sapru
nm1067715,Seth Grant
nm1067779,Brin Hill
nm1068186,M.J. Bassett
nm1068198,Josh Fox
nm1069826,Gautham Vasudev Menon
nm1069989,Olatunde Osunsanmi
nm1071898,Dylan Kidd
nm1072411,Veronika Franz
nm1074107,Robert Walker
nm1077168,Yann Samuell
nm1077275,Julien Magnat
nm1079001,Eugenio Mira
nm1079062,Oriol Paulo
nm1079776,George Nolfi
nm1082611,Diederik Van Rooijen
nm1083489,Kevin Munroe
nm1083540,Jason Stone
nm1083864,Scot McFadyen
nm1084488,Umesh Shukla
nm1084723,Chris Fisher
nm1084937,Luiso Berdejo
nm1085270,Jorge Dorado
nm1085552,C.B. Harding
nm1085908,Hwan-kyung Lee
nm1088485,Sean Foley
nm1089736,Toa Fraser
nm1090998,Cristi Puiu
nm1093039,Mike Flanagan
nm1093053,Brian Percival
nm1095164,Tobi Baumann
nm1096524,Jacob Estes
nm1097276,Lee Hirsch
nm1097297,Matthew Ryan Hoge
nm1098493,Rawson Marshall Thurber
nm1098726,Milorad Milinkovic
nm1099711,Ruairi Robinson
nm1099918,Jeremy Saulnier
nm1100217,Richie Smyth
nm1102140,Josh Radnor
nm1103162,Tim Story
nm1103496,BJ McDonnell
nm1104118,Kim Ki-duk
nm1104944,Heitor Dhalia
nm1104993,Ernesto Díaz Espinoza
nm1108007,David Lowery
nm1108556,Boots Riley
nm1110111,Tony McNamara
nm1114700,Conor McMahon
nm1118351,Jalmari Helander
nm1118463,Jason Todd Ipson
nm1119079,Tomm Moore
nm1119478,Benjamin Rocher
nm1119645,Lynn Shelton
nm1119880,Colin Trevorrow
nm1124577,Chris Shadley
nm1125131,Jean-Baptiste Andrea
nm1125458,Fabrice Canepa
nm1126068,Meghna Gulzar
nm1126346,Wych Kaosayananda
nm1127632,Spencer Susser
nm1127653,Massy Tadjedin
nm1128037,Ruben Östlund
nm1128050,Chris Addison
nm1128572,Lake Bell
nm1130275,Nicholas McCarthy
nm1132362,Lauren Greenfield
nm1134029,Garth Jennings
nm1134222,Jason Reisig
nm1135423,Darren Lynn Bousman
nm1137264,Glenn McQuaid
nm1139726,Neil Burger
nm1140275,Steven Knight
nm1140290,Jordan Rubin
nm1140492,James Mather
nm1141181,Matthieu Delaporte
nm1142073,Colm McCarthy
nm1142235,Guy Nattiv
nm1145655,Shirish Kunder
nm1145920,Crystal Moselle
nm1147588,Faruk Aksoy
nm1148550,Ava DuVernay
nm1150656,Remo D'Souza
nm1150959,Vipul Amrutlal Shah
nm1152178,Robert Morgan
nm1154184,Jon Harris
nm1154886,Galen T. Chu
nm1155957,Anna Muylaert
nm1157527,Andrew Jay Cohen
nm1158544,Jared Bush
nm1158962,Patrik Forsberg
nm1159647,Punit Malhotra
nm1159782,Seiji Mizushima
nm1160374,Tarun Mansukhani
nm1160495,Kevin Tancharoen
nm1160962,Henry Joost
nm1163237,Clio Barnard
nm1163264,Otto Bathurst
nm1164602,Ciarán Foy
nm1164755,Xavier Gens
nm1164861,Seth Gordon
nm1166926,Vadim Perelman
nm1167933,Damián Szifron
nm1168564,Ha Yoo
nm1168657,Andrey Zvyagintsev
nm1170286,Martin Weisz
nm1170339,Julius Avery
nm1170765,Frank M. Calo
nm1170855,J.C. Chandor
nm1171959,Elissa Down
nm1174251,Daniel Espinosa
nm1175724,Noboru Iguchi
nm1177494,David Wnendt
nm1180460,Robin Budd
nm1184258,William Monahan
nm1189197,Quentin Dupieux
nm1189376,Sanjay Gadhvi
nm1189755,Jonathan Jakubowicz
nm1190816,Dylan Reeve
nm1191481,Leigh Whannell
nm1193346,Sean Ellis
nm1194320,Rahul Dholakia
nm1195760,Damian Nieman
nm1196684,Paul Tibbitt
nm1197318,Ted Koland
nm1197971,Marcus Nispel
nm1199107,Zach Cregger
nm1199954,Jeff Renfroe
nm1201875,Géla Babluani
nm1202276,Tina Gordon
nm1203013,Jang Hang-jun
nm1203138,Kabir Khan
nm1204442,Nicholas Tomnay
nm1204568,David Von Ancken
nm1206356,Jeetu Arora
nm1206844,Drew Goddard
nm1207904,Samuel Bayer
nm1212903,Benedek Fliegauf
nm1213712,Matthew Parkhill
nm1216495,Fumihiko Sori
nm1218281,Jon Watts
nm1219963,David Moreau
nm1220140,James Watkins
nm1222421,Trevor Wall
nm1223294,Homi Adajania
nm1223381,Andrés Baiz
nm1223910,Sujoy Ghosh
nm1224299,Rob Letterman
nm1224879,Pradeep Sarkar
nm1225921,Liz W. Garcia
nm1226108,Alice Wu
nm1226290,Kim Sung-su
nm1226871,Wes Ball
nm1227232,Brady Corbet
nm1227484,Kasra Farahani
nm1228224,Linda Matarasso
nm1228976,Scott Speer
nm1229323,Jon Wright
nm1229520,Ben Falcone
nm1232843,Antoine Bardou-Jacquet
nm1234345,Takashi Shimizu
nm1234893,Sylvain White
nm1236625,Martin Gero
nm1238038,Paul Katis
nm1238086,Takeshi Koike
nm1240647,Nicolás López
nm1242054,James Ponsoldt
nm1242062,Arie Posin
nm1243740,Kim Nguyen
nm1243905,Michael Gracey
nm1243970,Mitchell Altieri
nm1244603,Peter Foott
nm1244760,Amole Gupte
nm1247462,Christopher Smith
nm1256143,David Kerr
nm1258686,Joachim Trier
nm1259604,Marcos Efron
nm1259871,John Crowley
nm1264352,Susanna White
nm1266897,Johannes Roberts
nm1270033,David M. Rosenthal
nm1272773,Prachya Pinkaew
nm1275670,Jeremy Garelick
nm1279573,F. Javier Gutiérrez
nm1281628,Jovanka Vuckovic
nm1283651,Chuan Lu
nm1285613,Andrew Jarecki
nm1286340,Angela Robinson
nm1286935,Mariano Cohn
nm1287124,Gastón Duprat
nm1287649,Sabbir Khan
nm12886475,Shubzz
nm1288766,Phil Traill
nm1289234,Marvin Kren
nm1290515,Antonio Campos
nm1291105,J.A. Bayona
nm1292648,Matthew Heineman
nm1293225,Omung Kumar
nm1293863,Hiroyuki Morita
nm1294036,Nima Nourizadeh
nm1294961,Michael Spierig
nm1294962,Peter Spierig
nm1296554,Ben Wheatley
nm1298542,Manuel Carballo
nm1300606,Asger Leth
nm1301035,Rob McKittrick
nm1301264,Brian Mulroney
nm1302591,Michael Sucsy
nm1304669,Anthony DiBlasi
nm1306443,Marcel Sarmiento
nm1309090,Chris Robinson
nm1310794,Ramaa Mosley
nm1312575,Olivia Wilde
nm1312919,Yann Demange
nm1313340,Michael McGowan
nm1314116,Saul Dibb
nm1316072,Nora Twomey
nm1318381,Nicolas Benamou
nm1318596,Jemaine Clement
nm1318843,Mark Fergus
nm1319671,Gerardo Naranjo
nm1320966,Kim Chapiron
nm1322477,Abhishek Chaubey
nm1322753,Sam Esmail
nm1324710,Martin Zandvliet
nm1325899,Travis Knight
nm1326093,James Strong
nm1326535,Sundar C.
nm1328135,Kanti Shah
nm1329166,Raja Menon
nm1329894,Mark Davis
nm1332844,Amy Berg
nm1333798,Mabrouk El Mechri
nm1334526,Simon Kinberg
nm1335875,Sukumar
nm1336172,Erik White
nm1337885,Jeff Baena
nm1338845,Mahmood Farooqui
nm1340910,Moon-saeng Kim
nm1341941,Skye Borgman
nm1343100,James Nguyen
nm1343394,Josh Safdie
nm1347153,Tyler Perry
nm1349040,Damien Dante Wayans
nm1349318,Sajid Khan
nm1349376,Francis Lawrence
nm1349522,Jonathan Levine
nm1349818,Anna Boden
nm1354763,Krishna D.K.
nm1355731,Josh Lowell
nm1356032,Raj Nidimoru
nm1356268,Gideon Raff
nm1356588,Stefano Sollima
nm1357855,Stephan Rick
nm1359360,Dharani
nm1360702,Stéphane Rybojad
nm1362432,Jérôme Salle
nm1362570,Joe Lynch
nm1363250,Gabriela Cowperthwaite
nm1364790,Hugh Welchman
nm1365879,Morgan Neville
nm1369705,Gary Chapman
nm1369708,Patrick Gilmore
nm1369721,Emily Young
nm1371524,Sam Mraovich
nm13732463,Gowtham Selvaraj
nm1375358,Jon Hurwitz
nm1375363,Hwang Dong-hyuk
nm1376035,Tolga Örnek
nm1376383,Hayden Schlossberg
nm1378015,Subhash Kapoor
nm1378747,Greg Francis
nm1379002,David Robert Mitchell
nm1381100,Kyle Newman
nm1382072,Tommy Wiseau
nm1383079,Todd Kessler
nm1383995,Siddiq Barmak
nm1387613,Kazuhisa Takenouchi
nm1388074,Tony Jaa
nm1391924,Gustavo Taretto
nm1392282,Todd Wilderman
nm1392994,Amma Asante
nm1393530,Ivan Engler
nm1394062,Jon Knautz
nm1396048,Dave Filoni
nm1396104,Anthony Byrne
nm1396121,Makoto Shinkai
nm1397301,Anurag Basu
nm1399714,Scott Beck
nm1400426,Daniel Barnz
nm1401857,Trent Cooper
nm1402180,Jacob Gentry
nm1402202,Julian Gilbey
nm14088996,Valve
nm1409622,Lee Hae-jun
nm1410159,David Bruckner
nm1410815,Asghar Farhadi
nm14112827,Mathur Goswami
nm1411972,Alex Lehmann
nm1411980,Andrew Leman
nm1413364,Ariel Schulman
nm1413443,Samuel Maoz
nm1414582,Ben Palmer
nm1414810,E.L. Katz
nm1415540,Simon Fellows
nm1415801,Jerusha Hess
nm1417392,Adam Wingard
nm1417640,Brett Haley
nm1420683,Yong-hwa Kim
nm1423438,Jeremy Rush
nm1424878,Ed Gass-Donnelly
nm1425041,Pat Holden
nm1428946,David Guy Levy
nm1429317,Clif Prowse
nm1429471,Jaume Collet-Serra
nm1433720,Dennis Lee
nm1433996,Peter Cornwell
nm1435316,Ryan Eslinger
nm1436693,A.R. Murugadoss
nm1437189,Sriram Raghavan
nm1437277,Panna Rittikrai
nm1437652,Adam B. Stein
nm1440023,Simon Barrett
nm1440314,Paul Andrew Williams
nm1441566,Marwan Hamed
nm1442514,S.S. Rajamouli
nm1443023,Nacho Vigalondo
nm1443502,Jordan Peele
nm1444479,Kiran Rao
nm1447139,Todd Lincoln
nm1452688,Adam Rapp
nm1455688,Julie Anne Robinson
nm1456816,Bryan Woods
nm1458734,Ciro Guerra
nm1460159,Rohit Shetty
nm1461380,Laurence Dunmore
nm1461392,Joachim Rønning
nm1462495,Rémi Bezançon
nm1463981,Çagan Irmak
nm1464314,Sudha Kongara
nm1466691,Christian Volckman
nm1469191,Tim Kirkby
nm1470993,Scott Mann
nm1473091,Steffen Haars
nm1473428,Cédric Jimenez
nm1475479,Jim Strouse
nm1475794,Flip Van der Kuil
nm1475971,Mat Whitecross
nm1479700,Toshiyuki Tsuru
nm1479803,Vince Marcello
nm1480916,Bora Dagtekin
nm1481493,Gil Kenan
nm1481618,Peter Landesman
nm1481959,Takeshi Nozue
nm1482702,Masaaki Yuasa
nm1483822,Hiroaki Andô
nm1484791,Joshua Oppenheimer
nm1486025,Alejandro Brugués
nm1486915,Jennifer M. Howd
nm1488800,Ti West
nm1490123,James Wan
nm1491554,Yoshio Suzuki
nm1492802,Shashanka Ghosh
nm1492832,Michael Goldbach
nm1497918,Andrew Douglas
nm1498640,Zana Briski
nm1500577,Jake Schreier
nm1502104,Ross Kauffman
nm1503403,Shane Carruth
nm1503575,Barry Jenkins
nm1506819,David Posamentier
nm1509478,Benny Safdie
nm1509613,Jorge R. Gutiérrez
nm1510800,Drew Pearce
nm1512429,Mike Maguire
nm1512910,Duncan Jones
nm1515266,Jean-Baptiste Léonetti
nm1515795,Lisanne Pajot
nm1519252,Bryan Buckley
nm1519253,Robert Budreau
nm1519306,Tom Kuntz
nm1519353,Tom Six
nm1530422,Steve Barker
nm1530431,Philip Martin
nm1530433,Todd Douglas Miller
nm1531832,Frederic Lumiere
nm1531934,Dennis Iliadis
nm1532523,Eshom Nelms
nm1533201,Durul Taylan
nm1534497,Ian Nelms
nm1534595,Peter Atencio
nm1534600,Benny Boom
nm1535757,Ken Andô
nm1536195,Masahiko Ôtsuka
nm1537069,Keiichi Sugiyama
nm1539392,Kristin Hanggi
nm1543584,Hiroyuki Ishidô
nm1543590,Tsuyoshi Kaga
nm1543645,Luke Sparke
nm1543846,Kaare Andrews
nm1547859,Kyle Patrick Alvarez
nm1547964,Richard Ayoade
nm1552637,Dennis Widmyer
nm1553775,Crispian Mills
nm1554601,Ezra Edelman
nm1555287,Michael Mayer
nm1556116,Kevin Kölsch
nm1557594,Dan Fogelman
nm1557909,Robert Siegel
nm15593504,Park Kyung-Jin
nm15594088,Kim Tae-Won
nm15596559,Jung Doo Hong
nm15605568,Zeb Walters
nm15605570,Sukumar
nm15606511,Michael D Moore
nm1560896,Ozan Açiktan
nm1560977,Cary Joji Fukunaga
nm1561203,Shôgo Furuya
nm1561205,Hadi Hajaig
nm15616827,Vikram Kumar
nm1562688,Fritz Böhm
nm1564550,Cheol-soo Jang
nm1564809,Julius Onah
nm1565107,David Ross
nm1569807,Dong-hoon Choi
nm1571761,Sian Heder
nm1577905,Henry Miller
nm1580671,Jon S. Baird
nm1580685,Thorbjørn Christoffersen
nm1587778,Ben Young
nm1589546,Kazuaki Kiriya
nm1589670,Caradog W. James
nm1590998,Zach Helm
nm1594248,Alexandre Astier
nm1595280,James Gartner
nm1595836,Christian Duurvoort
nm1597629,Yaron Zilberman
nm1600805,Mike Bigelow
nm1600872,Lee Sternthal
nm1601643,Lauren Miller Rogen
nm1601644,Jennifer Lee
nm1601862,Kresten Vestbjerg Andersen
nm1601882,Phil Johnston
nm1603397,Michael Goetz
nm1613185,Yagmur Taylan
nm1618276,Luis Piedrahita
nm1622258,Alejandro Landes
nm1622441,Brett Harvey
nm1622836,Masahiro Andô
nm1625338,Dinesh D'Souza
nm1626425,Sreenu Vaitla
nm1628153,Anand Gandhi
nm1628913,Sofìa Carrillo
nm1630273,Phyllida Lloyd
nm1633080,Daniel Schechter
nm1633551,Karan Malhotra
nm1636655,Nancy Bardawil
nm1637474,Jamie Travis
nm1637768,Jim Field Smith
nm1637785,Liza Johnson
nm1637865,Anthony Wonke
nm1639277,Michael Tiddes
nm1642866,Jonathan Baker
nm1650283,Espen Sandberg
nm1653460,Vikram K. Kumar
nm1653753,Paul King
nm1656481,Malhotra P. Siddharth
nm1659505,David Leveaux
nm1659741,David Soren
nm1659908,William Heins
nm1660595,Charlie McDowell
nm1664036,Jorge Michel Grau
nm1665004,Imtiaz Ali
nm1665932,Kike Maíllo
nm1666476,Joe Ksander
nm1666855,Raúl Arévalo
nm1668276,David Peers
nm1669022,John Bonito
nm1671066,Roxanne Benjamin
nm1671995,Jim Hosking
nm1672051,Régis Roinsard
nm1672246,Jorma Taccone
nm1673756,Jan-Ole Gerster
nm1676223,Akiva Schaffer
nm1676649,Nate Parker
nm1679136,Guy Moshe
nm1682573,Justin Baldoni
nm1693690,Jeremy Gardner
nm1695278,Vicente Villanueva
nm1697112,Adam Green
nm1698571,Evan Goldberg
nm1699659,Hakan Algül
nm1699703,Özer Kiziltan
nm1699934,Sean Durkin
nm1701024,Nadine Labaki
nm1702145,Dave Wilson
nm1703612,Joby Harold
nm1703669,Christian Cantamessa
nm1706767,Jonah Hill
nm1714255,Elliott Lester
nm1715502,Vijay Krishna Acharya
nm1716636,Marielle Heller
nm1717924,Jan Komasa
nm1717925,Bart Layton
nm1720541,David Slade
nm1720648,Damon Beesley
nm1721795,Mark A. Lewis
nm1723225,Nishikant Kamat
nm1723335,Betsy West
nm1726457,John Glenn
nm1726691,Adam Randall
nm1727367,Tim Heidecker
nm1728099,Eric Wareheim
nm1729048,Yüksel Aksu
nm1729063,Mert Baykal
nm1729104,Bruno Forzani
nm1729171,Noam Murro
nm1729303,Marcus Dunstan
nm1729447,Onur Ünlü
nm1730090,Federico D'Alessandro
nm1730404,Sôichi Umezawa
nm1731154,Farhad Safinia
