tconst,nconst,characterName
tt0177971,nm0370035,Mike 'Bugsy' Moran
tt0177971,nm0005300,Alfred Pierre
tt0177971,nm0001512,Linda Greenlaw
tt0177971,nm0000261,Melissa Brown
tt0177971,nm0427728,Edie Bailey
tt0178737,nm0640323,Fanny Price
tt0178737,nm0001538,Edmund Bertram
tt0178737,nm0005273,Henry Crawford
tt0178737,nm0853364,Young Fanny
tt0178737,nm0330633,Young Susan
tt0178737,nm0242026,Mrs. Price
tt0178737,nm0242026,Lady Bertram
tt0178737,nm0126372,Carriage Driver
tt0178737,nm0700856,Tom Bertram
tt0178737,nm0321096,Mrs. Norris
tt0178737,nm0056217,Sir Thomas Bertram
tt0178868,nm0559652,Reiko Asakawa
tt0178868,nm0620397,Mai Takano
tt0178868,nm0847624,Tomoko Ôishi
tt0178868,nm0766212,Masami
tt0178868,nm0637894,Takashi Yamamura
tt0178868,nm0559647,Yoshino
tt0178868,nm0613522,Kôichi Asakawa
tt0178868,nm0652710,Yôichi Asakawa
tt0178868,nm0556051,Shizuko Yamamura
tt0178868,nm0051499,Heihachirô Ikuma
tt0179098,nm0350453,Joe Nast
tt0179098,nm0000163,Ben Floss
tt0179098,nm0000215,Jojo Floss
tt0179098,nm0006952,Cheryl
tt0179098,nm1179618,Rabbi
tt0179098,nm1235210,Cantor
tt0179098,nm0003928,Server #1
tt0179098,nm0299474,Server #2
tt0179098,nm0870729,Mrs. Meyerson
tt0179098,nm0266697,Mr. Meyerson
tt0179116,nm0005169,Megan
tt0179116,nm0245112,Graham
tt0179116,nm0931329,Kimberly
tt0179116,nm0929683,Jared
tt0179116,nm0001069,Peter
tt0179116,nm0831467,Nancy
tt0179116,nm0750412,Mike
tt0179116,nm0231962,Cheerleader #1
tt0179116,nm0719424,Cheerleader #2
tt0179116,nm0001550,Mary Brown
tt0179626,nm0000134,Detective Eddie Flemming
tt0179626,nm0122653,Fire Marshal Jordy Warsaw
tt0179626,nm0001288,Robert Hawkins
tt0179626,nm0000984,Detective Leon Jackson
tt0179626,nm0005074,Nicolette Karas
tt0179626,nm0734558,Emil Slovak
tt0179626,nm0847727,Oleg Razgul
tt0179626,nm0267812,Daphne Handlova
tt0179626,nm0228180,Bobby Korfin
tt0179626,nm0359695,Deputy Chief Fire Marshal Declan Duffy
tt0180052,nm0000552,Pluto Nash
tt0180052,nm0001542,Tony Francis
tt0180052,nm0001642,Bruno
tt0180052,nm0206257,Dina Lake
tt0180052,nm0001592,Mogan
tt0180052,nm0350079,Felix Laranga
tt0180052,nm0714310,Belcher
tt0180052,nm0001967,Rowland
tt0180052,nm0949350,Gino
tt0180052,nm0639200,Miguel
tt0180073,nm0001691,The Marquis de Sade
tt0180073,nm0000701,Madeleine
tt0180073,nm0001618,Coulmier
tt0180073,nm0000323,Royer-Collard
tt0180073,nm0925794,Madame LeClerc
tt0180073,nm0538869,Delbené
tt0180073,nm0912396,Simone
tt0180073,nm0579448,Renee Pelagie
tt0180073,nm0610459,Prouix
tt0180073,nm0698082,Valcour
tt0180093,nm0000995,Sara Goldfarb
tt0180093,nm0001467,Harry Goldfarb
tt0180093,nm0000124,Marion Silver
tt0180093,nm0005541,Tyrone C. Love
tt0180093,nm0001520,Tappy Tibbons
tt0180093,nm0489837,Ada
tt0180093,nm0476040,Rae
tt0180093,nm0765423,Mrs. Pearlman
tt0180093,nm0791877,Mrs. Scarlini
tt0180093,nm2999980,Mrs. Ovadia
tt0180734,nm0000206,Conor O'Neill
tt0180734,nm0000178,Elizabeth Wilkes
tt0180734,nm0370035,Ticky Tobin
tt0180734,nm0372522,Andre Ray Peetes
tt0180734,nm0341549,Jefferson Albert Tibbs
tt0180734,nm0430107,Jamal
tt0180734,nm0254678,Miles Pennfield II
tt0180734,nm0517472,Clarence
tt0180734,nm0674008,Kofi Evans
tt0180734,nm0715337,Raymond 'Ray Ray' Bennet
tt0180748,nm0091035,Harald
tt0180748,nm0191318,Arvid
tt0180748,nm0509263,Martin
tt0180748,nm0421716,Peter
tt0180748,nm0304644,Franz
tt0180748,nm0245988,Hanne
tt0180748,nm0472855,Astrid
tt0180748,nm0666140,Vuk
tt0180748,nm0845310,Henning
tt0180748,nm0927592,Richard
tt0181288,nm0096013,Filmmaker
tt0181288,nm0770023,Friend
tt0181288,nm0770023,Musician
tt0181288,nm0771794,Actor in 'Coven'
tt0181288,nm0096014,Mark's Mom
tt0181288,nm0096007,Mark's Brother
tt0181288,nm0096009,Mark's Brother
tt0181288,nm0444595,Friend
tt0181288,nm0444595,Associate Producer
tt0181288,nm1057062,Casting director
tt0181288,nm0096008,Mark's Uncle
tt0181288,nm0096008,Executive Producer
tt0181288,nm0096010,Mark's Dad
tt0181316,nm0001454,Miles Logan
tt0181316,nm0005561,Carlson
tt0181316,nm0338886,Deacon
tt0181316,nm0152638,Tulley
tt0181316,nm0662519,Melissa Green
tt0181316,nm0065320,Rizzo
tt0181316,nm0592188,Glenfiddish
tt0181316,nm0472762,Jean LaFleur
tt0181316,nm0346089,Benny
tt0181316,nm0764781,Uncle Lou
tt0181536,nm0000125,Forrester
tt0181536,nm0114532,Jamal
tt0181536,nm0000719,Crawford
tt0181536,nm0001593,Claire
tt0181536,nm0005354,Terrell
tt0181536,nm0333318,Ms. Joyce
tt0181536,nm0685856,Coleridge
tt0181536,nm0636694,Dr. Spence
tt0181536,nm0247733,Matthews
tt0181536,nm0280245,Massie
tt0181689,nm0000129,Chief John Anderton
tt0181689,nm0268199,Danny Witwer
tt0181689,nm0608090,Agatha
tt0181689,nm0001884,Director Lamar Burgess
tt0181689,nm0004996,Jad
tt0181689,nm0568180,Fletcher
tt0181689,nm0453304,Knott
tt0181689,nm0004800,Evanna
tt0181689,nm0168044,Pre-Crime Cop
tt0181689,nm0132625,Pre-Crime Cop
tt0181739,nm0000401,Thrax
tt0181739,nm0001674,Osmosis Jones
tt0181739,nm0001383,Drix
tt0181739,nm0005275,Leah
tt0181739,nm0000638,Mayor Phlegmming
tt0181739,nm0000165,Tom Colonic
tt0181739,nm0005376,Kidney Rock
tt0181739,nm1074339,Kidney Rock
tt0181739,nm1074292,Kidney Rock
tt0181739,nm0127361,Kidney Rock
tt0181852,nm0000216,Terminator
tt0181852,nm0001763,John Connor
tt0181852,nm0518085,T-X
tt0181852,nm0000132,Kate Brewster
tt0181852,nm0028625,Robert Brewster
tt0181852,nm0266611,Scott Petersen
tt0181852,nm0091286,Dr. Peter Silberman
tt0181852,nm0365128,Betsy
tt0181852,nm0076718,Chief Engineer
tt0181852,nm0492441,Brewster's Aide
tt0181865,nm0000140,Robert Wakefield
tt0181865,nm0001125,Javier Rodríguez
tt0181865,nm0001876,Helena Ayala
tt0181865,nm0889846,Manolo Sanchez
tt0181865,nm0154530,Desert Truck Driver
tt0181865,nm0005398,Desert Truck Driver
tt0181865,nm0587401,General Arturo Salazar
tt0181865,nm0947490,Salazar Soldier
tt0181865,nm0947490,The Torturer
tt0181865,nm0729256,Salazar Soldier #2
tt0181865,nm0642259,Lawyer Rodman
tt0181875,nm0001082,Russell Hammond
tt0181875,nm0297578,William Miller
tt0181875,nm0005028,Penny Lane
tt0181875,nm0000531,Elaine Miller
tt0181875,nm0005134,Jeff Bebe
tt0181875,nm0221046,Anita Miller
tt0181875,nm0029400,Young William
tt0181875,nm0001593,Polexia Aphrodisia
tt0181875,nm0000103,Sapphire
tt0181875,nm0852965,Dick Roswell
tt0181984,nm0000610,Seth Davis
tt0181984,nm0004874,Chris Varick
tt0181984,nm0000505,Abbie Halpert
tt0181984,nm0441588,Greg Weinstein
tt0181984,nm0004790,Richie O'Flaherty
tt0181984,nm0726492,Judge Marty Davis
tt0181984,nm0005085,Adam
tt0181984,nm0629737,Harry Reynard
tt0181984,nm0756083,FBI Agent David Drew
tt0181984,nm0779866,Michael Brantley
tt0182789,nm0000245,Andrew
tt0182789,nm0001110,Little Miss
tt0182789,nm0001110,Portia
tt0182789,nm0000554,Sir
tt0182789,nm0001624,Rupert Burns
tt0182789,nm0912916,Galatea
tt0182789,nm0187724,Ma'am
tt0182789,nm0004893,Little Miss - 7 Yrs. Old
tt0182789,nm0504678,Miss - 9 Yrs. Old
tt0182789,nm0484805,Miss
tt0182789,nm0383422,Bill Feingold
tt0183505,nm0000120,Charlie
tt0183505,nm0000120,Hank
tt0183505,nm0000250,Irene
tt0183505,nm0026364,Jamaal
tt0183505,nm0115236,Lee Harvey
tt0183505,nm0594302,Shonté Jr.
tt0183505,nm0177933,Lieutenant Gerke
tt0183505,nm0101365,Whitey
tt0183505,nm0420955,Agent Boshane
tt0183505,nm0001233,Colonel Partington
tt0183505,nm0148808,Officer Stubie
tt0183523,nm0000209,Woody Blake
tt0183523,nm0000641,Jim McConnell
tt0183523,nm0000332,Luke Graham
tt0183523,nm0001567,Terri Fisher
tt0183523,nm0005278,Phil Ohlmyer
tt0183523,nm0653660,Sergei Kirov
tt0183523,nm0808902,Nicholas Willis
tt0183523,nm0853805,Reneé Coté
tt0183523,nm0005264,Debra Graham
tt0183523,nm0001126,Maggie McConnell
tt0183649,nm0268199,Stu Shepard
tt0183649,nm0000662,The Caller
tt0183649,nm0001845,Captain Ramey
tt0183649,nm0593664,Kelly Shepard
tt0183649,nm0005017,Pamela McFadden
tt0183649,nm0005294,Felicia
tt0183649,nm0038614,Corky
tt0183649,nm0004137,Asia
tt0183649,nm0004897,Leon
tt0183649,nm0429114,Sergeant Cole
tt0183659,nm0000438,Jackson Pollock
tt0183659,nm0001315,Lee Krasner
tt0183659,nm0461446,Sande Pollock
tt0183659,nm0716452,Arloie Pollock
tt0183659,nm0860681,Stella Pollock
tt0183659,nm1021585,Arloie's Baby
tt0183659,nm0697069,Reuben Kadish
tt0183659,nm0001069,Howard Putzel
tt0183659,nm0001496,Peggy Guggenheim
tt0183659,nm0704276,James Johnson Sweeney
tt0183790,nm0005132,William Thatcher
tt0183790,nm0004692,Roland
tt0183790,nm0001722,Count Adhemar
tt0183790,nm0815370,Jocelyn
tt0183790,nm0079273,Geoffrey Chaucer
tt0183790,nm0292182,Kate
tt0183790,nm0876138,Wat
tt0183790,nm0067367,Christiana
tt0183790,nm0359710,Germaine
tt0183790,nm0700856,Colville
tt0183869,nm0618651,Daniel Morales
tt0183869,nm0225899,Émilien Coutant-Kerbalec
tt0183869,nm0803558,Petra
tt0183869,nm0182839,Lilly Bertineau
tt0183869,nm0267188,Commissaire Gibert
tt0183869,nm0003133,Général Edmond Bertineau
tt0183869,nm0864257,Mother
tt0183869,nm0269188,French minister
tt0183869,nm1045521,Japanese minister
tt0183869,nm0793696,Yuli
tt0184526,nm0000329,C.N. Chan
tt0184526,nm0795517,Bu
tt0184526,nm0504897,Albert
tt0184526,nm0154235,L.W. Lo
tt0184526,nm0719104,Long-Yi
tt0184526,nm0516310,Lo's Bodyguard
tt0184526,nm0150844,Bu's Father
tt0184526,nm0157805,Bu's Mother
tt0184526,nm0015904,Alan
tt0184526,nm0490624,Chan's Assistant
tt0184791,nm0001616,Odin James
tt0184791,nm0005466,Desi Brable
tt0184791,nm0000640,Coach Duke Goulding
tt0184791,nm0001326,Hugo Goulding
tt0184791,nm0005080,Michael
tt0184791,nm0681095,Emily
tt0184791,nm0293803,Assistant Coach
tt0184791,nm0711805,Roger
tt0184791,nm0001334,Dean Brable
tt0184791,nm0424513,Dell
tt0184858,nm0000255,Rudy Duncan
tt0184858,nm0000641,Gabriel
tt0184858,nm0000234,Ashley
tt0184858,nm0289656,Nick Cassidy
tt0184858,nm0835893,The Alamo
tt0184858,nm0009811,Mean Guard
tt0184858,nm0372784,Ugly Staffer
tt0184858,nm0005002,Zook
tt0184858,nm0839027,Distant Inmate #1
tt0184858,nm0037856,Distant Inmate #2
tt0184894,nm0000329,Chon Wang
tt0184894,nm0005562,Roy O'Bannon
tt0184894,nm0005154,Princess Pei Pei
tt0184894,nm0581266,Indian Wife
tt0184894,nm0950619,Lo Fong
tt0184894,nm0075359,Van Cleef
tt0184894,nm0950552,Imperial Guard
tt0184894,nm0191284,Imperial Guard
tt0184894,nm0155213,Imperial Guard
tt0184894,nm0001064,Andrews
tt0184907,nm0000331,Tom Brandston
tt0184907,nm0916406,Hal Brandston
tt0184907,nm0004922,Lane Leonard
tt0184907,nm0254402,Snowplowman
tt0184907,nm0005443,Laura Brandston
tt0184907,nm0006563,Mr. Zellweger
tt0184907,nm0000427,Tina
tt0184907,nm0773884,Chad Symmonz
tt0184907,nm0340720,Natalie Brandston
tt0184907,nm0669681,Wayne Alworth
tt0185014,nm0000140,Grady Tripp
tt0185014,nm0001497,James Leer
tt0185014,nm0000531,Sara Gaskell
tt0185014,nm0000375,Terry Crabtree
tt0185014,nm0005017,Hannah Green
tt0185014,nm0001800,Q
tt0185014,nm0461666,Vernon Hardapple
tt0185014,nm0011038,Oola
tt0185014,nm0146680,Miss Sloviak
tt0185014,nm0001796,Walter Gaskell
tt0185125,nm0005386,Manuela
tt0185125,nm0004650,Huma Rojo
tt0185125,nm0679150,Nina
tt0185125,nm0760665,Agrado
tt0185125,nm0004851,Hermana Rosa
tt0185125,nm0003030,Madre de Rosa
tt0185125,nm0273178,Padre de Rosa
tt0185125,nm0347218,Doctor en 'Un tranvía llamado Deseo'
tt0185125,nm0134786,Lola
tt0185125,nm0523556,Mario
tt0185183,nm0000237,Terl
tt0185183,nm0001845,Ker
tt0185183,nm0001608,Jonnie Goodboy Tyler
tt0185183,nm0167649,Carlo
tt0185183,nm0005075,Chrissy
tt0185183,nm0126250,Parson Staffer
tt0185183,nm0856351,Mickey
tt0185183,nm0485111,Sammy
tt0185183,nm0879186,Robert the Fox
tt0185183,nm1021017,Processing Clerk
tt0185371,nm0001691,Stephen Price
tt0185371,nm0000463,Evelyn
tt0185371,nm0004875,Eddie
tt0185371,nm0001251,Blackburn
tt0185371,nm0441592,Pritchett
tt0185371,nm0005123,Sara
tt0185371,nm0933098,Melissa Marr
tt0185371,nm0001611,Schecter
tt0185371,nm0001062,Dr. Vannacutt
tt0185371,nm0066243,Male Nurse
tt0185431,nm0001191,Nicky
tt0185431,nm0000099,Valerie
tt0185431,nm0000172,Dad
tt0185431,nm0406975,Adrian
tt0185431,nm0001474,Cassius
tt0185431,nm0001098,Lucifer
tt0185431,nm0184445,Todd
tt0185431,nm0200601,Peter
tt0185431,nm0521781,John
tt0185431,nm0806912,Beefy
tt0185937,nm0231946,Heather Donahue
tt0185937,nm0931321,Michael Williams
tt0185937,nm0502671,Joshua Leonard
tt0185937,nm1482809,Short Fisherman
tt0185937,nm0454865,Burkittsville resident Interviewee
tt0185937,nm0845172,Waitress
tt0185937,nm0841781,Fisherman With Glasses
tt0185937,nm0213986,Mary Brown
tt0185937,nm0556844,Man in Yellow Hat
tt0185937,nm0356492,Interviewee with Child
tt0186045,nm0000362,Chief Rash
tt0186045,nm0000541,Mona Dearly
tt0186045,nm0000117,Ellen
tt0186045,nm0000130,Rona
tt0186045,nm0000729,Bobby
tt0186045,nm0001209,Phil Dearly
tt0186045,nm0859197,Jeff Dearly
tt0186045,nm0229930,Feege
tt0186045,nm0001849,Lucinda
tt0186045,nm0910145,Clarence
tt0186151,nm0000598,Frank Sullivan
tt0186151,nm0001029,John Sullivan
tt0186151,nm0236495,Jack Shepard
tt0186151,nm0593310,Julia Sullivan
tt0186151,nm0105672,Satch DeLeon
tt0186151,nm0001187,Gordo Hersch
tt0186151,nm0259805,Samantha Thomas
tt0186151,nm0378199,Johnny Sullivan (6 Years)
tt0186151,nm0108758,Graham Gibson
tt0186151,nm0423627,Gordo Hersch (8 Years)
tt0186566,nm0000142,Frank Corvin
tt0186566,nm0000169,Hawk Hawkins
tt0186566,nm0000661,Jerry O'Neill
tt0186566,nm0001258,Tank Sullivan
tt0186566,nm0000342,Bob Gerson
tt0186566,nm0001315,Sara Holland
tt0186566,nm0001137,Eugene Davis
tt0186566,nm0000363,Ethan Glance
tt0186566,nm0005524,Roger Hines
tt0186566,nm0044823,Barbara Corvin
tt0186589,nm0005448,Lisa Janusch
tt0186589,nm0005420,Diane Weston
tt0186589,nm0313534,Cleo Miller
tt0186589,nm0002546,Kansas Hill
tt0186589,nm0004761,Hannah Wald
tt0186589,nm0005016,Fern Rogers
tt0186589,nm0550658,Lucy Whitman
tt0186589,nm0005188,Jack Bartlett
tt0186589,nm0000707,Mrs. Hill
tt0186589,nm0114868,Hank 'Terminator' Rogers
tt0186894,nm0000255,Buddy Amaral
tt0186894,nm0000569,Abby Janello
tt0186894,nm0000449,Mimi Prager
tt0186894,nm0249962,Ron Wachter
tt0186894,nm0000426,Janice Guerrero
tt0186894,nm0001282,Greg Janello
tt0186894,nm0139487,Carol Wilson
tt0186894,nm0431659,T.V. Announcer
tt0186894,nm0768377,CNN Reporter
tt0186894,nm0000715,Donna
tt0186975,nm0005327,Al Connelly
tt0186975,nm0005466,Imogen
tt0186975,nm0004757,Cyrus
tt0186975,nm0004999,Eddie Hicks
tt0186975,nm0651008,Monk Jablonski
tt0186975,nm0005110,Jim Morrison
tt0186975,nm0206257,Lana
tt0186975,nm0001857,Chef Ray
tt0186975,nm0036109,Judy Connelly
tt0186975,nm0314514,Lovestruck Woman
tt0187078,nm0000115,Memphis Raines
tt0187078,nm0001401,Sara 'Sway' Wayland
tt0187078,nm0000610,Kip Raines
tt0187078,nm0189278,Mirror Man
tt0187078,nm0005406,Toby
tt0187078,nm0004790,Tumbler
tt0187078,nm0001166,Freb
tt0187078,nm0001599,Atley Jackson
tt0187078,nm0005148,Det. Roland Castlebeck
tt0187078,nm0648249,Detective Drycoff
tt0187393,nm0000154,Benjamin Martin
tt0187393,nm0005132,Gabriel Martin
tt0187393,nm0000613,Charlotte Selton
tt0187393,nm0005042,Col. William Tavington
tt0187393,nm0177933,Col. Harry Burwell
tt0187393,nm0001409,Jean Villeneuve
tt0187393,nm0041281,Reverend Oliver
tt0187393,nm0004773,Anne Howard
tt0187393,nm0929489,Gen. Lord Charles Cornwallis
tt0187393,nm0006610,Dan Scott
tt0187696,nm0004376,Paula
tt0187696,nm0299811,Hein
tt0187696,nm0519756,Gretchen
tt0187696,nm0088935,Caspar
tt0187696,nm0817450,Phil
tt0187696,nm0119593,Prof. Grombek
tt0187696,nm0937264,Ludwig
tt0187696,nm0777912,David
tt0187696,nm0351578,Franz
tt0187696,nm0390449,Gabi
tt0187738,nm0000648,Blade
tt0187738,nm0001434,Whistler
tt0187738,nm0000579,Reinhardt
tt0187738,nm0007237,Nyssa
tt0187738,nm0005342,Scud
tt0187738,nm0470981,Damaskinos
tt0187738,nm0331577,Nomak
tt0187738,nm0776580,Chupa
tt0187738,nm0424253,Asad
tt0187738,nm0947447,Snowman
tt0188453,nm0000173,"Sophia, alias Nadia"
tt0188453,nm0001993,Alexei
tt0188453,nm0001035,John
tt0188453,nm0440913,Yuri
tt0188453,nm0262936,Clare
tt0188453,nm0542118,Bank Manager
tt0188453,nm0035602,Robert Moseley
tt0188453,nm0680766,Karen
tt0188453,nm0570584,Waitress
tt0188453,nm0587950,Concierge
tt0188674,nm0799591,Jip
tt0188674,nm0683455,Lulu
tt0188674,nm0662744,Koop
tt0188674,nm0721885,Nina
tt0188674,nm0245705,Moff
tt0188674,nm0203669,Lee
tt0188674,nm1838294,Lulu's Uncle Eric
tt0188674,nm0026860,Karen Benson
tt0188674,nm0066591,Moff's Father
tt0188674,nm0085642,Jip's Ex #2
tt0189192,nm0000606,Thibault
tt0189192,nm0000775,Rosalind
tt0189192,nm0000775,Julia
tt0189192,nm0002010,Andre
tt0189192,nm0743671,Hunter
tt0189192,nm0005346,Angelique
tt0189192,nm0933098,Amber
tt0189192,nm0043891,Byron
tt0189192,nm0687321,Dr. Brady
tt0189192,nm0000532,Wizard
tt0189192,nm0014841,Barfly #3
tt0189584,nm0000228,Larry Mann
tt0189584,nm0000362,Phil Cooper
tt0189584,nm0004906,Bob Walker
tt0189584,nm0206225,Bellboy
tt0189584,nm1534926,Bartender
tt0189584,nm3919674,The Big Kahuna
tt0189584,nm4787977,Business Man
tt0189584,nm1035779,Hotel Patron Leaving Lobby
tt0189584,nm1071768,Mrs. Jen Johnson
tt0189998,nm0000518,Friedrich Wilhelm Murnau
tt0189998,nm0000353,Max Schreck
tt0189998,nm0001424,Albin Grau
tt0189998,nm0000144,Fritz Arno Wagner
tt0189998,nm0001517,Greta Schröder
tt0189998,nm0412850,Gustav von Wangenheim
tt0189998,nm0319010,Henrik Galeen
tt0189998,nm0254574,Paul - Camera Assistant
tt0189998,nm0895812,Wolfgang Muller
tt0189998,nm0486359,Elke - Makeup Assistant
tt0190138,nm0000246,Jimmy Tudeski
tt0190138,nm0001612,Oz Oseransky
tt0190138,nm0000275,Sophie
tt0190138,nm0003817,Frankie Figs
tt0190138,nm0000449,Cynthia
tt0190138,nm0001605,Jill
tt0190138,nm0001629,Janni Gogolak
tt0190138,nm0005558,Agent Hanson
tt0190138,nm0272702,Sophie's Mom
tt0190138,nm0160269,Mr. Boulez
tt0190332,nm0000334,Master Li Mu Bai
tt0190332,nm0000706,Yu Shu Lien
tt0190332,nm0955471,Jen
tt0190332,nm0151654,Lo
tt0190332,nm0485950,Sir Te
tt0190332,nm0155607,Jade Fox
tt0190332,nm0508329,Governor Yu
tt0190332,nm0304723,Bo
tt0190332,nm0354016,Madame Yu
tt0190332,nm0910879,Tsai
tt0190374,nm0923529,Ridley Freeborn
tt0190374,nm0000460,Profion
tt0190374,nm0572721,Marina Pretensa
tt0190374,nm0668271,Damodar
tt0190374,nm0005541,Snails
tt0190374,nm0583951,Azmath
tt0190374,nm0369909,Mage
tt0190374,nm0000301,Empress Savina
tt0190374,nm0223266,Vildan Vildir
tt0190374,nm0034305,Elwood Gutworthy
tt0190419,nm0451148,Siddharth Marathe
tt0190419,nm0611552,Alisha Mafatlal
tt0190419,nm0438496,"Jai, Siddhartha's brother"
tt0190419,nm0890622,Fatema Madam
tt0190419,nm0768296,Ronak Singh (Ronnie)
tt0190419,nm0863120,Charlie
tt0190419,nm1014371,Harihar Mafatlal
tt0190419,nm1004422,Black Tiger (Champion Boxer)
tt0190419,nm1200011,Dixy
tt0190419,nm0846681,Mr. Marathe
tt0190590,nm0000123,Everett
tt0190590,nm0001806,Pete Hogwallop
tt0190590,nm0625789,Delmar O'Donnell
tt0190590,nm0000422,Big Dan Teague
tt0190590,nm0000456,Penny
tt0190590,nm0454584,Tommy Johnson
tt0190590,nm0001164,Pappy O'Daniel
tt0190590,nm0672360,Junior O'Daniel
tt0190590,nm0045937,George Nelson
tt0190590,nm0395020,Pappy's Staff
tt0190641,nm0853301,Ash Ketchum
tt0190641,nm0853301,Female Scientist
tt0190641,nm0853301,Computer
tt0190641,nm0510418,Misty
tt0190641,nm0510418,Jessie
tt0190641,nm0510418,Wigglytuff
tt0190641,nm0835688,Brock
tt0190641,nm0835688,James
tt0190641,nm0835688,Squirtle
tt0190641,nm0559551,Satoshi
tt0190641,nm0649026,Pikachu
tt0190641,nm0407372,Kasumi
tt0190641,nm0879936,Takeshi
tt0190641,nm0879936,"Hitokagetwo (segment \""Myûtsû no tanjô\"")"
tt0190641,nm0465631,Togepi
tt0190641,nm0465631,"Zenigametwo (segment \""Myûtsû no tanjô\"")"
tt0190641,nm0370677,Musashi
tt0190641,nm0370677,Pikachutwo
tt0190641,nm0586528,Kojirô
tt0190641,nm0586528,Charizard (Lizardon)
tt0190641,nm0586528,Staryu (Hitodeman)
tt0190865,nm0001277,Montgomery Wick
tt0190865,nm0000563,Peter Garrett
tt0190865,nm0000200,Elliot Vaughn
tt0190865,nm0000677,Annie Garrett
tt0190865,nm0934179,Royce Garrett
tt0190865,nm0204199,Aziz
tt0190865,nm0607325,Major Rasul
tt0190865,nm0786022,Colonel Amir Salim
tt0190865,nm0883621,Sergeant Asim
tt0190865,nm0494774,Tom McLaren
tt0191043,nm0536954,Father
tt0191043,nm0708216,Mohammad
tt0191043,nm1890935,Grandma
tt0191043,nm0755797,Big Sister
tt0191043,nm0788784,Little Sister
tt0191043,nm0706325,Village Teacher
tt0191043,nm0706739,Schoolteacher
tt0191043,nm0268829,Carpenter
tt0191043,nm0592395,Schoolmaster
tt0191043,nm0956908,Young woman
tt0191397,nm0000206,Shane Falco
tt0191397,nm0000432,Jimmy McGinty
tt0191397,nm0486728,Annabelle Farrell
tt0191397,nm0428963,Clifford Franklin
tt0191397,nm0522324,Jamal
tt0191397,nm0848075,Andre
tt0191397,nm0948483,Fumiko
tt0191397,nm0934569,Walter Cochran
tt0191397,nm0219292,Brian Murphy
tt0191397,nm0269463,Bateman
tt0191754,nm0000113,Gwen Cummings
tt0191754,nm0001557,Eddie Boone
tt0191754,nm0922035,Jasper
tt0191754,nm0001610,Lily
tt0191754,nm0005439,Andrea
tt0191754,nm0000114,Cornell
tt0191754,nm0876138,Gerhardt
tt0191754,nm0005282,Oliver
tt0191754,nm0001399,Roshanda
tt0191754,nm0763858,Daniel
tt0192071,nm0000379,Kelly Woods
tt0192071,nm0004936,Berke Landers
tt0192071,nm0756089,Allison McAllister
tt0192071,nm0005437,Dennis Wallace
tt0192071,nm0922342,Bentley 'Striker' Scrumfeld
tt0192071,nm0004988,Felix Woods
tt0192071,nm0757855,Maggie
tt0192071,nm0005109,Basin
tt0192071,nm0001436,Beverly Landers
tt0192071,nm0000893,Frank Landers
tt0192111,nm0005321,Amanda
tt0192111,nm0005327,Jim Winston
tt0192111,nm0363371,Jade
tt0192111,nm0587431,Roxana
tt0192111,nm0641366,Candi
tt0192111,nm0292251,Holly
tt0192111,nm0004824,Lisa
tt0192111,nm0106319,Halloran
tt0192111,nm0106319,Strukov
tt0192111,nm0220886,Alfredo
tt0192111,nm0245832,10 Year-Old Amanda
tt0192614,nm0005045,Luke McNamara
tt0192614,nm0908094,Caleb Mandrake
tt0192614,nm0004991,Will Beckford
tt0192614,nm0004753,Chloe
tt0192614,nm0001520,Martin Lombard
tt0192614,nm0004996,Detective Sparrow
tt0192614,nm0676973,Ames Levritt
tt0192614,nm0005266,Litten Mandrake
tt0192614,nm0039545,Jason Pitcairn
tt0192614,nm0317181,Travis Wheeler
tt0192731,nm0607185,Amy Mayfield
tt0192731,nm0205127,Travis Stark
tt0192731,nm0205127,Trevor Stark
tt0192731,nm0000952,Professor Solomon
tt0192731,nm0222643,Reese
tt0192731,nm0005129,Graham Manning
tt0192731,nm0609845,Toby
tt0192731,nm0578949,Vanessa Valdeon
tt0192731,nm0004814,Sandra
tt0192731,nm0026364,Stan
tt0192731,nm0045209,Dirk
tt0193253,nm0229923,Kazuki Fuse
tt0193253,nm0297740,Kazuki Fuse
tt0193253,nm0616142,Kei Amemiya
tt0193253,nm0312589,Kei Amemiya
tt0193253,nm1845401,Atsuhi Henmi
tt0193253,nm0613748,Atsushi Henmi
tt0193253,nm0613748,Academy Officer
tt0193253,nm0613748,Riot Police
tt0193253,nm2224940,Bunmei Muroto
tt0193253,nm0933232,Bunmei Muroto
tt0193253,nm0933232,Riot Police Commander
tt0193253,nm0465959,Hajime Handa
tt0193253,nm2047571,Hajime Handa
