tconst,titleType,year,primaryTitle,originalTitle,runtimeMinutes,genres,averageRating,numVotes
tt0107840,movie,1993,Poetic Justice,Poetic Justice,109,"Drama,Romance",6.0,11892
tt0099762,movie,1990,Henry & June,Henry & June,136,"Biography,Drama",6.3,11888
tt0361925,movie,2004,Welcome to Mooseport,Welcome to Mooseport,110,"Comedy,Romance",5.2,11887
tt7137846,movie,2018,Breaking In,Breaking In,88,"Action,Crime,Drama",5.4,11884
tt0111477,movie,1994,Trapped in Paradise,Trapped in Paradise,111,"Adventure,Comedy,Crime",6.0,11875
tt0042994,movie,1950,Stage Fright,Stage Fright,110,"Film-Noir,Thriller",7.1,11872
tt1712159,movie,2011,11-11-11,11-11-11,90,"Horror,Mystery,Thriller",3.9,11871
tt0055304,movie,1961,Pit and the Pendulum,Pit and the Pendulum,80,"Drama,Horror,Mystery",7.1,11867
tt0455362,movie,2006,The Breed,The Breed,91,"Action,Comedy,Horror",5.1,11863
tt0249241,movie,2000,Werckmeister Harmonies,Werckmeister harmóniák,145,"Drama,Mystery",8.2,11863
tt6217608,movie,2017,The Rider,The Rider,104,"Drama,Western",7.4,11853
tt1270835,movie,2010,Hatchet II,Hatchet II,85,"Action,Comedy,Horror",5.5,11852
tt0037515,movie,1945,And Then There Were None,And Then There Were None,97,"Crime,Drama,Mystery",7.5,11851
tt0028096,movie,1936,The Petrified Forest,The Petrified Forest,82,"Drama,Film-Noir,Romance",7.5,11850
tt0959329,movie,2010,Nine Dead,Nine Dead,98,"Crime,Drama,Horror",5.5,11845
tt0322420,movie,2004,Life Is a Miracle,Zivot je cudo,155,"Comedy,Drama,Music",7.6,11840
tt6135348,movie,2017,BPM (Beats Per Minute),120 battements par minute,143,Drama,7.4,11836
tt0816258,movie,2006,Pokiri,Pokiri,164,"Action,Thriller",7.9,11834
tt0076095,movie,1977,The Goodbye Girl,The Goodbye Girl,111,"Comedy,Drama,Romance",7.4,11832
tt0906108,movie,2007,Why Did I Get Married?,Why Did I Get Married?,113,"Comedy,Drama",5.9,11832
tt0233422,movie,1997,Chachi 420,Chachi 420,155,"Comedy,Drama,Family",7.4,11831
tt0200654,movie,1998,On Board,Gemide,102,"Crime,Drama",8.1,11831
tt0795441,movie,2008,Winter in Wartime,Oorlogswinter,103,"Drama,History,War",7.0,11830
tt0109484,movie,1994,"Corrina, Corrina","Corrina, Corrina",115,"Comedy,Drama,Romance",6.6,11820
tt2366450,movie,2012,Stories We Tell,Stories We Tell,108,Documentary,7.5,11816
tt1935897,movie,2017,Amityville: The Awakening,Amityville: The Awakening,85,"Horror,Thriller",4.8,11815
tt2582500,movie,2016,Shut In,Shut In,91,"Drama,Mystery,Thriller",4.7,11815
tt3742378,movie,2015,The Second Mother,Que Horas Ela Volta?,112,"Comedy,Drama",7.8,11813
tt0102555,movie,1991,Not Without My Daughter,Not Without My Daughter,116,"Drama,Thriller",6.3,11811
tt0095348,movie,1988,I'm Gonna Git You Sucka,I'm Gonna Git You Sucka,88,"Action,Comedy,Crime",6.6,11810
tt0068931,movie,1972,The Mechanic,The Mechanic,100,"Action,Crime,Thriller",6.9,11810
tt0323939,movie,2003,Shade,Shade,101,"Crime,Thriller",6.3,11806
tt1198101,movie,2010,Kites,Kites,123,"Action,Drama,Romance",6.1,11801
tt1836808,movie,2012,Great Expectations,Great Expectations,128,"Drama,Romance",6.4,11800
tt0092272,movie,1986,Youngblood,Youngblood,110,"Drama,Romance,Sport",6.2,11800
tt0053143,movie,1959,Operation Petticoat,Operation Petticoat,124,"Comedy,Romance,War",7.3,11799
tt1182921,movie,2009,Ninja,Ninja,86,"Action,Crime,Drama",5.5,11798
tt1999890,movie,2018,Hell Fest,Hell Fest,89,Horror,5.5,11791
tt0371735,movie,2003,Hungama,Hungama,153,"Comedy,Drama,Romance",7.5,11788
tt0362004,movie,2004,Palindromes,Palindromes,100,"Comedy,Drama",6.7,11783
tt2396566,movie,2013,20 Feet from Stardom,Twenty Feet from Stardom,91,"Biography,Documentary,Music",7.4,11772
tt1054580,movie,2009,Desert Flower,Desert Flower,120,"Biography,Drama",7.4,11772
tt7715202,movie,2018,Sarkar,Sarkar,163,"Action,Drama",6.8,11772
tt4565520,movie,2017,The Layover,The Layover,88,"Comedy,Romance",4.7,11771
tt0175526,movie,2000,Cherry Falls,Cherry Falls,92,"Horror,Mystery,Thriller",5.2,11768
tt0220832,movie,1999,Vaastav: The Reality,Vaastav: The Reality,145,"Action,Crime,Drama",8.0,11766
tt1068678,movie,2009,Veronika Decides to Die,Veronika Decides to Die,103,"Drama,Romance",6.4,11765
tt0275309,movie,2001,Dogtown and Z-Boys,Dogtown and Z-Boys,91,"Documentary,Sport",7.7,11765
tt2639344,movie,2014,Love Is Strange,Love Is Strange,94,"Drama,Romance",6.7,11764
tt0106341,movie,1993,Bad Boy Bubby,Bad Boy Bubby,114,"Comedy,Crime,Drama",7.4,11764
tt0471030,movie,2006,Red Road,Red Road,113,"Drama,Mystery,Thriller",6.8,11760
tt0085615,movie,1983,Gorky Park,Gorky Park,128,"Crime,Drama,Mystery",6.8,11758
tt0449951,movie,2005,Ghajini,Ghajini,175,"Action,Drama,Mystery",7.5,11755
tt0104695,movie,1992,Leap of Faith,Leap of Faith,108,"Comedy,Drama,Romance",6.1,11754
tt3296658,movie,2015,Rams,Hrútar,93,"Comedy,Drama",7.3,11754
tt0041996,movie,1949,Twelve O'Clock High,Twelve O'Clock High,132,"Drama,War",7.7,11749
tt0088178,movie,1984,Stop Making Sense,Stop Making Sense,88,"Documentary,Music",8.6,11747
tt0412536,movie,2008,Brideshead Revisited,Brideshead Revisited,133,"Drama,Romance",6.7,11745
tt5884784,movie,2017,The Super,The Super,90,"Horror,Mystery,Thriller",5.8,11745
tt1091617,movie,2008,Expelled: No Intelligence Allowed,Expelled: No Intelligence Allowed,90,Documentary,3.7,11744
tt0899128,movie,2008,100 Feet,100 Feet,96,"Horror,Mystery,Thriller",5.5,11741
tt2306745,movie,2013,Sound City,Sound City,107,"Documentary,Music",7.8,11740
tt2061702,movie,2011,To the Forest of Firefly Lights,Hotarubi no mori e,45,"Animation,Drama,Fantasy",7.9,11739
tt0082966,movie,1981,The House by the Cemetery,Quella villa accanto al cimitero,86,Horror,6.2,11739
tt0340012,movie,2004,Being Julia,Being Julia,104,"Comedy,Drama,Romance",7.0,11737
tt1264904,movie,2009,Little Nicholas,Le petit Nicolas,91,"Comedy,Family",7.1,11733
tt2459156,movie,2014,Copenhagen,Copenhagen,98,"Adventure,Drama,Romance",7.1,11732
tt0077362,movie,1978,Coming Home,Coming Home,127,"Drama,Romance,War",7.3,11727
tt0107315,movie,1993,Kika,Kika,114,Comedy,6.6,11723
tt0306434,movie,2002,Aankhen,Aankhen,165,"Comedy,Crime,Drama",7.4,11719
tt5713232,movie,2016,Madaari,Madaari,133,"Adventure,Drama,Thriller",7.5,11718
tt0425601,movie,2006,Trailer Park Boys: The Movie,Trailer Park Boys: The Movie,95,"Comedy,Crime",7.2,11710
tt0435623,movie,2005,Conversations with Other Women,Conversations with Other Women,84,"Comedy,Drama,Romance",7.0,11710
tt0060675,movie,1966,Masculin Féminin,Masculin féminin,110,"Drama,Romance",7.6,11701
tt1770734,movie,2012,Shadow Dancer,Shadow Dancer,101,"Drama,Thriller",6.2,11699
tt0095801,movie,1987,Bagdad Cafe,Out of Rosenheim,95,"Comedy,Drama",7.4,11699
tt0113010,movie,1995,Fair Game,Fair Game,91,"Action,Romance,Thriller",4.3,11698
tt0111667,movie,1994,The War,The War,126,Drama,6.8,11695
tt0418647,movie,2005,Dreamer: Inspired by a True Story,Dreamer: Inspired by a True Story,106,"Drama,Family,Sport",6.8,11694
tt0334405,movie,2002,Spellbound,Spellbound,97,"Comedy,Documentary,Thriller",7.5,11693
tt2674454,movie,2017,Churchill,Churchill,105,"Biography,Drama,History",6.2,11693
tt0944834,movie,2008,Dragon Hunters,Chasseurs de dragons,80,"Action,Adventure,Animation",6.6,11691
tt1838603,movie,2013,Last Love,Mr. Morgan's Last Love,111,"Comedy,Drama,Romance",6.8,11681
tt3622110,movie,2016,Don't Knock Twice,Don't Knock Twice,93,Horror,5.1,11680
tt0104181,movie,1992,Wuthering Heights,Wuthering Heights,105,"Drama,History,Romance",6.8,11680
tt0069280,movie,1972,Slaughterhouse-Five,Slaughterhouse-Five,104,"Comedy,Drama,Sci-Fi",6.9,11680
tt0110759,movie,1994,PCU,PCU,79,Comedy,6.6,11680
tt0844993,movie,2011,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,86,"Animation,Comedy,Crime",4.7,11678
tt0120728,movie,1998,The Last Days of Disco,The Last Days of Disco,113,"Comedy,Drama,Music",6.7,11675
tt1536048,movie,2011,W.E.,W.E.,119,"Drama,History,Romance",6.3,11671
tt1407084,movie,2010,Twelve,Twelve,93,"Action,Crime,Drama",5.7,11668
tt1194238,movie,2009,Polytechnique,Polytechnique,77,"Crime,Drama,History",7.2,11666
tt5147214,movie,2016,Headshot,Headshot,118,"Action,Drama,Thriller",6.3,11655
tt0041094,movie,1949,The Adventures of Ichabod and Mr. Toad,The Adventures of Ichabod and Mr. Toad,68,"Animation,Comedy,Family",7.0,11655
tt0080610,movie,1980,The Last Metro,Le dernier métro,131,"Drama,Romance,War",7.4,11654
tt4131496,movie,2018,The Vanishing,Keepers,107,"Crime,Drama,Mystery",5.8,11652
tt4432480,movie,2015,RangiTaranga,RangiTaranga,149,"Mystery,Thriller",8.4,11650
tt0085478,movie,1983,Educating Rita,Educating Rita,110,"Comedy,Drama",7.2,11647
tt0088979,movie,1985,D.A.R.Y.L.,D.A.R.Y.L.,99,"Family,Sci-Fi",6.3,11647
tt0275230,movie,2000,Blood: The Last Vampire,Blood: The Last Vampire,48,"Action,Animation,Horror",6.7,11645
tt0046345,movie,1953,Summer with Monika,Sommaren med Monika,96,"Drama,Romance",7.6,11643
tt1129445,movie,2009,Amelia,Amelia,111,"Adventure,Biography,Drama",5.8,11641
tt8244784,movie,2020,The Hunt,The Hunt,90,"Action,Horror,Thriller",6.4,11638
tt0264323,movie,2005,2001 Maniacs,2001 Maniacs,87,"Comedy,Horror",5.3,11636
tt11388580,movie,2020,Taylor Swift: Miss Americana,Miss Americana,85,Documentary,7.4,11634
tt0064782,movie,1969,Paint Your Wagon,Paint Your Wagon,164,"Comedy,Drama,Musical",6.6,11633
tt0031762,movie,1939,Only Angels Have Wings,Only Angels Have Wings,121,"Adventure,Drama,Romance",7.7,11631
tt0015064,movie,1924,The Last Laugh,Der letzte Mann,77,Drama,8.1,11630
tt7700730,movie,2018,October,October,115,"Drama,Romance",7.5,11630
tt1037218,movie,2008,Flashbacks of a Fool,Flashbacks of a Fool,109,Drama,6.8,11628
tt0099160,movie,1990,Blue Steel,Blue Steel,102,"Action,Crime,Drama",5.7,11623
tt4908644,movie,2015,Winter on Fire: Ukraine's Fight for Freedom,Winter on Fire: Ukraine's Fight for Freedom,102,Documentary,8.4,11621
tt0430576,movie,2005,The Secret Life of Words,The Secret Life of Words,115,"Drama,Romance",7.5,11620
tt6097798,movie,2017,Radius,Radius,93,"Sci-Fi,Thriller",6.2,11617
tt0104545,movie,1992,"Jamón, Jamón",Jamón Jamón,95,"Comedy,Drama,Romance",6.4,11615
tt0048641,movie,1955,Smiles of a Summer Night,Sommarnattens leende,109,"Comedy,Romance",7.8,11612
tt1634136,movie,2011,Violet & Daisy,Violet & Daisy,88,"Action,Comedy,Crime",6.1,11610
tt0071524,movie,1974,The Front Page,The Front Page,105,"Comedy,Drama,Romance",7.3,11610
tt0080310,movie,1980,Breaker Morant,'Breaker' Morant,107,"Drama,History,War",7.8,11610
tt0808331,movie,2007,Joshua,Joshua,106,"Drama,Horror,Thriller",5.9,11606
tt0028333,movie,1936,Swing Time,Swing Time,103,"Comedy,Musical,Romance",7.6,11603
tt0063035,movie,1968,The Green Berets,The Green Berets,142,"Drama,War",5.8,11601
tt0465430,movie,2008,The Cottage,The Cottage,92,"Comedy,Crime,Horror",6.1,11598
tt5662932,movie,2016,Raman Raghav 2.0,Raman Raghav 2.0,133,"Crime,Drama,Thriller",7.3,11590
tt0117774,movie,1996,The Substitute,The Substitute,114,"Action,Crime,Drama",6.0,11585
tt1252596,movie,2009,Ajab Prem Ki Ghazab Kahani,Ajab Prem Ki Ghazab Kahani,150,"Action,Comedy,Romance",6.3,11579
tt0109842,movie,1994,Fresh,Fresh,114,"Crime,Drama,Thriller",7.6,11572
tt0829297,movie,2007,Ten Inch Hero,Ten Inch Hero,102,"Comedy,Drama,Romance",7.4,11571
tt1126596,movie,2008,Adulthood,Adulthood,99,"Crime,Drama",6.6,11567
tt0166943,movie,1999,Music of the Heart,Music of the Heart,124,"Drama,Music",6.8,11560
tt0123209,movie,1999,The Other Sister,The Other Sister,129,"Comedy,Drama,Romance",6.5,11552
tt0109305,movie,1994,Blue Chips,Blue Chips,108,"Drama,Sport",6.2,11549
tt1935194,movie,2017,Overdrive,Overdrive,93,"Action,Thriller",5.4,11547
tt1795702,movie,2011,Wild Bill,Wild Bill,98,Drama,7.2,11545
tt0454084,movie,2006,Blind Dating,Blind Dating,95,"Comedy,Romance",6.1,11545
tt3742284,movie,2015,NH10,NH10,115,"Action,Crime,Drama",7.2,11544
tt5304464,movie,2017,Happy End,Happy End,107,Drama,6.7,11541
tt6535880,movie,2019,Haunt,Haunt,92,"Horror,Thriller",6.3,11533
tt0101318,movie,1991,The Lovers on the Bridge,Les amants du Pont-Neuf,125,"Drama,Romance",7.6,11533
tt0052738,movie,1959,The Diary of Anne Frank,The Diary of Anne Frank,180,"Biography,Drama,Family",7.4,11530
tt0058333,movie,1964,The Masque of the Red Death,The Masque of the Red Death,89,Horror,7.0,11522
tt0029162,movie,1937,Lost Horizon,Lost Horizon,132,"Adventure,Drama,Fantasy",7.7,11518
tt0084934,movie,1982,Yol,Yol,114,Drama,8.2,11517
tt0106941,movie,1993,For Love or Money,For Love or Money,96,"Comedy,Drama,Romance",6.2,11517
tt6752992,movie,2018,Happy as Lazzaro,Lazzaro felice,128,"Drama,Fantasy",7.6,11511
tt0479647,movie,2006,Bon Cop Bad Cop,"Bon Cop, Bad Cop",116,"Action,Comedy,Crime",6.8,11509
tt2055765,movie,2013,The English Teacher,The English Teacher,93,"Comedy,Drama",5.8,11507
tt0162983,movie,2000,Hanging Up,Hanging Up,94,"Comedy,Drama",4.9,11505
tt0096913,movie,1989,Best of the Best,Best of the Best,97,"Action,Drama,Sport",6.4,11503
tt3610746,movie,2016,Don't Hang Up,Don't Hang Up,83,"Horror,Thriller",5.6,11502
tt0082427,movie,1981,The Funhouse,The Funhouse,96,Horror,5.9,11501
tt0338077,movie,2003,Grind,Grind,105,"Adventure,Comedy,Sport",6.0,11497
tt4281724,movie,2016,Terrifier,Terrifier,82,"Horror,Thriller",5.6,11491
tt6016744,movie,2019,The Edge of Democracy,The Edge of Democracy,121,"Documentary,History",7.1,11488
tt0070294,movie,1973,The Legend of Hell House,The Legend of Hell House,95,Horror,6.7,11481
tt0280969,movie,2002,My Little Eye,My Little Eye,95,"Horror,Mystery,Thriller",5.5,11473
tt0097328,movie,1989,Family Business,Family Business,110,"Crime,Drama",5.7,11471
tt1331307,movie,2008,Dread,Dread,98,"Drama,Horror,Thriller",5.7,11468
tt1810697,movie,2012,Meeting Evil,Meeting Evil,89,"Crime,Drama,Mystery",5.3,11467
tt0062407,movie,1967,Two for the Road,Two for the Road,111,"Comedy,Drama,Romance",7.5,11462
tt0116151,movie,1996,Dunston Checks In,Dunston Checks In,88,"Adventure,Comedy,Family",5.3,11459
tt0056412,movie,1962,Ride the High Country,Ride the High Country,94,"Drama,Western",7.5,11456
tt0465436,movie,2007,December Boys,December Boys,105,"Drama,Romance",6.5,11453
tt1462667,movie,2010,The Outrage,Autoreiji,109,"Action,Crime,Drama",6.8,11453
tt0079095,movie,1979,The Marriage of Maria Braun,Die Ehe der Maria Braun,120,Drama,7.8,11451
tt2415458,movie,2015,The Wolfpack,The Wolfpack,90,"Biography,Documentary",7.0,11444
tt0092214,movie,1986,Wildcats,Wildcats,106,"Comedy,Sport",6.0,11443
tt0120831,movie,1998,Slums of Beverly Hills,Slums of Beverly Hills,91,"Comedy,Drama",6.6,11442
tt0323120,movie,2006,Loving Annabelle,Loving Annabelle,77,"Drama,Romance",6.3,11438
tt2091478,movie,2015,Air,Air,95,"Drama,Sci-Fi,Thriller",5.1,11438
tt0059274,movie,1965,The Hill,The Hill,123,"Drama,War",7.9,11436
tt0094739,movie,1988,Big Business,Big Business,97,Comedy,6.4,11432
tt1133991,movie,2008,What Doesn't Kill You,What Doesn't Kill You,100,"Crime,Drama",6.6,11431
tt0438859,movie,2007,Goodbye Bafana,Goodbye Bafana,118,"Biography,Drama,History",7.1,11428
tt1643222,movie,2011,Hell,Hell,89,"Horror,Sci-Fi,Thriller",5.8,11421
tt2072230,movie,2015,Attack on Titan,Shingeki no kyojin,98,"Action,Adventure,Drama",5.1,11416
tt0082416,movie,1981,The French Lieutenant's Woman,The French Lieutenant's Woman,124,"Drama,Romance",7.0,11412
tt2376218,movie,2014,The Forger,The Forger,92,"Crime,Drama,Thriller",5.8,11411
tt0112571,movie,1995,Boys on the Side,Boys on the Side,115,"Comedy,Drama",6.5,11410
tt0497986,movie,2006,Time,Shi gan,97,"Drama,Mystery,Romance",7.2,11410
tt0115819,movie,1993,Cannibal! The Musical,Alferd Packer: The Musical,95,"Comedy,Musical,Thriller",7.1,11409
tt1153706,movie,2009,Dance Flick,Dance Flick,83,"Action,Comedy,Music",3.5,11403
tt3838992,movie,2016,Yoga Hosers,Yoga Hosers,88,"Action,Comedy,Fantasy",4.3,11401
tt0033891,movie,1941,Meet John Doe,Meet John Doe,122,"Comedy,Drama,Romance",7.7,11401
tt5442456,movie,2017,24 Hours to Live,24 Hours to Live,93,"Action,Sci-Fi,Thriller",5.7,11400
tt0120786,movie,1998,The Patriot,The Patriot,90,"Action,Thriller",4.2,11400
tt5111874,movie,2015,My Scientology Movie,My Scientology Movie,99,Documentary,6.7,11399
tt2099556,movie,2012,Antiviral,Antiviral,108,"Horror,Sci-Fi,Thriller",5.7,11398
tt2948790,movie,2015,Return to Sender,Return to Sender,92,"Drama,Thriller",5.1,11393
tt9024106,movie,2019,Unplanned,Unplanned,109,"Biography,Drama",5.8,11391
tt2112096,movie,2016,Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,91,"Comedy,Crime",5.4,11385
tt0081777,movie,1980,Xanadu,Xanadu,96,"Fantasy,Musical,Romance",5.2,11384
tt4411504,movie,2015,The Clan,El Clan,108,"Biography,Crime,Drama",7.0,11384
tt0117496,movie,1997,Robinson Crusoe,Robinson Crusoe,105,"Adventure,Drama",6.0,11380
tt0113321,movie,1995,Home for the Holidays,Home for the Holidays,103,"Comedy,Drama,Romance",6.6,11380
tt5275828,movie,2016,Lo and Behold: Reveries of the Connected World,Lo and Behold: Reveries of the Connected World,98,Documentary,7.0,11379
tt0081974,movie,1981,Absence of Malice,Absence of Malice,116,"Drama,Romance,Thriller",6.9,11377
tt0869994,movie,2008,Paris,Paris,130,"Comedy,Drama,Romance",6.8,11377
tt0053137,movie,1959,On the Beach,On the Beach,134,"Drama,Romance,Sci-Fi",7.2,11374
tt0238883,movie,2000,Brat 2,Brat 2,122,"Action,Crime,Thriller",7.8,11364
tt0478209,movie,2005,Metal: A Headbanger's Journey,Metal: A Headbanger's Journey,96,"Documentary,Music",8.1,11361
tt0365675,movie,2008,The Red Baron,Der Rote Baron,106,"Action,Adventure,Biography",6.4,11353
tt0080520,movie,1980,Cheech and Chong's Next Movie,Cheech and Chong's Next Movie,99,"Comedy,Crime,Sci-Fi",6.1,11346
tt6952960,movie,2018,The Kindergarten Teacher,The Kindergarten Teacher,96,Drama,6.7,11343
tt1785635,movie,2017,The Vault,The Vault,91,"Crime,Horror,Mystery",4.8,11339
tt0021079,movie,1931,Little Caesar,Little Caesar,79,"Action,Crime,Drama",7.3,11332
tt0151568,movie,1999,Topsy-Turvy,Topsy-Turvy,160,"Biography,Comedy,Drama",7.3,11332
tt0037101,movie,1944,"Murder, My Sweet","Murder, My Sweet",95,"Crime,Drama,Film-Noir",7.6,11332
tt2650978,movie,2014,The Dark Valley,Das finstere Tal,115,"Action,Drama,Western",7.1,11330
tt0030287,movie,1938,Jezebel,Jezebel,104,"Drama,Romance",7.5,11322
tt10060094,movie,2019,The Knight Before Christmas,The Knight Before Christmas,92,"Adventure,Comedy,Drama",5.5,11321
tt5059406,movie,2016,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,89,"Horror,Mystery,Thriller",4.5,11317
tt0069747,movie,1973,The Mad Adventures of Rabbi Jacob,Les aventures de Rabbi Jacob,100,"Adventure,Comedy,Crime",7.4,11316
tt0301727,movie,2001,Winged Migration,Le peuple migrateur,98,Documentary,7.9,11315
tt0050766,movie,1957,Curse of the Demon,Night of the Demon,95,"Fantasy,Horror,Mystery",7.5,11313
tt2077851,movie,2012,Sleepwalk with Me,Sleepwalk with Me,81,Comedy,6.8,11309
tt0158714,movie,1973,Lady Snowblood,Shurayukihime,97,"Action,Drama,Thriller",7.7,11309
tt0073076,movie,1975,Grey Gardens,Grey Gardens,95,"Comedy,Documentary,Drama",7.6,11308
tt0033152,movie,1940,The Thief of Bagdad,The Thief of Bagdad,106,"Adventure,Family,Fantasy",7.5,11306
tt0433442,movie,2006,The Return,The Return,85,"Horror,Mystery,Thriller",4.7,11305
tt0105459,movie,1992,Split Second,Split Second,90,"Action,Crime,Horror",6.2,11304
tt6408226,movie,2017,Newness,Newness,117,"Drama,Romance",6.4,11303
tt1403988,movie,2010,The Romantics,The Romantics,95,"Comedy,Drama,Romance",5.1,11302
tt0038166,movie,1944,The Three Caballeros,The Three Caballeros,71,"Animation,Comedy,Family",6.5,11290
tt0082269,movie,1981,Diva,Diva,117,Thriller,7.2,11288
tt0088083,movie,1984,Sexmission,Seksmisja,117,"Adventure,Comedy,Sci-Fi",7.7,11285
tt3810760,movie,2015,Minimalism: A Documentary About the Important Things,Minimalism: A Documentary About the Important Things,78,Documentary,6.7,11270
tt0083806,movie,1982,Deathtrap,Deathtrap,116,"Comedy,Crime,Mystery",7.0,11266
tt0187696,movie,2000,Anatomy,Anatomie,103,"Horror,Thriller",6.1,11264
tt0112750,movie,1995,Crying Freeman,Crying Freeman,102,"Action,Crime,Thriller",6.5,11261
tt6774786,movie,2018,Occupation,Occupation,119,"Action,Drama,Sci-Fi",5.2,11258
tt1447508,movie,2010,Peepli (Live),Peepli (Live),95,"Comedy,Drama",7.4,11258
tt0792965,movie,2007,Hunting and Gathering,"Ensemble, c'est tout",97,"Drama,Romance",6.8,11256
tt3729920,movie,2014,The Disappearance of Eleanor Rigby: Them,The Disappearance of Eleanor Rigby: Them,123,"Drama,Romance",6.3,11254
tt0053925,movie,1960,House of Usher,House of Usher,79,"Drama,Horror",7.0,11253
tt0109198,movie,1994,Bad Girls,Bad Girls,99,"Action,Adventure,Romance",5.2,11252
tt2217859,movie,2015,Louder Than Bombs,Louder Than Bombs,109,Drama,6.6,11252
tt0423169,movie,2006,Sherrybaby,Sherrybaby,96,Drama,6.6,11250
tt0040636,movie,1948,The Naked City,The Naked City,96,"Crime,Drama,Film-Noir",7.6,11240
tt0196857,movie,1999,Play It to the Bone,Play It to the Bone,124,"Comedy,Drama,Sport",5.5,11240
tt0023027,movie,1932,Horse Feathers,Horse Feathers,68,"Comedy,Musical,Romance",7.6,11238
tt0063611,movie,1968,Shame,Skammen,103,Drama,8.1,11237
tt1757746,movie,2012,Extracted,Extracted,85,"Drama,Sci-Fi",6.5,11237
tt4936450,movie,2016,Graduation,Bacalaureat,128,"Crime,Drama",7.3,11222
tt1121977,movie,2009,Mother and Child,Mother and Child,125,"Drama,Romance",7.2,11221
tt0091159,movie,1986,Gung Ho,Gung Ho,112,"Comedy,Drama",6.3,11220
tt4501454,movie,2015,The Meddler,The Meddler,103,"Comedy,Drama,Romance",6.3,11217
tt2090465,movie,2017,Black Butterfly,Black Butterfly,93,"Mystery,Thriller",6.1,11205
tt0157262,movie,2000,2001: A Space Travesty,2001: A Space Travesty,99,"Comedy,Sci-Fi",3.6,11205
tt2070862,movie,2013,Temptation: Confessions of a Marriage Counselor,Temptation: Confessions of a Marriage Counselor,111,"Drama,Thriller",5.0,11202
tt0787523,movie,2007,Towelhead,Nothing Is Private,124,Drama,6.9,11200
tt1575694,movie,2011,The Hit List,The Hit List,90,"Action,Thriller",5.4,11199
tt2668134,movie,2013,Harlock: Space Pirate,Kyaputen Hârokku,115,"Adventure,Animation,Sci-Fi",6.4,11194
tt0407621,movie,2004,Calvaire,Calvaire,88,Horror,6.2,11190
tt0964516,movie,2008,Fashion,Fashion,167,Drama,6.9,11185
tt0059550,movie,1965,Operation 'Y' & Other Shurik's Adventures,Operatsiya 'Y' i drugie priklyucheniya Shurika,95,"Comedy,Crime,Romance",8.6,11184
tt1990181,movie,2012,Brake,Brake,92,Thriller,6.1,11181
tt0013257,movie,1922,Häxan,Häxan,91,"Fantasy,History,Horror",7.7,11181
tt0368222,movie,2005,Romance & Cigarettes,Romance & Cigarettes,105,"Comedy,Musical,Romance",6.3,11181
tt0499262,movie,2006,Takva: A Man's Fear of God,Takva,96,Drama,7.5,11180
tt0056059,movie,1962,Hatari!,Hatari!,157,"Action,Adventure,Comedy",7.2,11177
tt0070130,movie,1973,La Grande Bouffe,La grande bouffe,130,"Comedy,Drama",7.2,11177
tt6225520,movie,2017,The Man Who Invented Christmas,The Man Who Invented Christmas,104,"Biography,Comedy,Drama",7.0,11173
tt2282016,movie,2014,The Possession of Michael King,The Possession of Michael King,83,Horror,5.7,11171
tt0100201,movie,1990,Mr. Destiny,Mr. Destiny,110,"Comedy,Fantasy,Romance",6.4,11168
tt0119381,movie,1997,Inventing the Abbotts,Inventing the Abbotts,110,"Drama,Romance",6.4,11163
tt2381335,movie,2014,Fed Up,Fed Up,92,Documentary,7.7,11160
tt0389328,movie,2007,Rise: Blood Hunter,Rise,97,"Action,Horror,Mystery",4.9,11158
tt0309912,movie,2002,Nicholas Nickleby,Nicholas Nickleby,132,"Adventure,Drama,Romance",7.1,11154
tt0184907,movie,2000,Snow Day,Snow Day,89,"Adventure,Comedy,Family",5.1,11151
tt0063678,movie,1968,Teorema,Teorema,98,"Drama,Mystery",7.2,11151
tt0042788,movie,1950,Night and the City,Night and the City,101,"Crime,Film-Noir,Mystery",7.9,11148
tt2417712,movie,2017,Goon: Last of the Enforcers,Goon: Last of the Enforcers,101,"Comedy,Sport",5.8,11147
tt3263614,movie,2014,"Kumiko, the Treasure Hunter","Kumiko, the Treasure Hunter",105,Drama,6.6,11147
tt0450336,movie,2009,Blood Creek,Town Creek,90,Horror,5.3,11143
tt0471571,movie,2005,Athadu,Athadu,172,"Action,Thriller",8.2,11142
tt0037988,movie,1945,The Picture of Dorian Gray,The Picture of Dorian Gray,110,"Drama,Fantasy,Horror",7.5,11138
tt0100332,movie,1990,Paris Is Burning,Paris Is Burning,71,Documentary,8.2,11137
tt2017561,movie,2013,Journey to the West,Xi you: Xiang mo pian,110,"Action,Adventure,Comedy",6.8,11136
tt1808197,movie,2011,Incir Reçeli,Incir Reçeli,94,"Drama,Romance",6.5,11133
tt0062695,movie,1968,Stolen Kisses,Baisers volés,91,"Comedy,Drama,Romance",7.7,11130
tt7738784,movie,2018,Peranbu,Peranbu,147,Drama,9.1,11129
tt1518812,movie,2010,Meek's Cutoff,Meek's Cutoff,104,"Drama,Western",6.5,11122
tt0078872,movie,1979,The Black Stallion,The Black Stallion,118,"Adventure,Family,Sport",7.3,11120
tt0101786,movie,1991,Dutch,Dutch,107,"Comedy,Drama",6.5,11120
